Date,Line_No,Responsible_Department,Problem_Name,M/C_ID,Problem_Start_Time,Problem_End_Time,Total_Downtime (Min)
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,10:02,10:09,7
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0667,12:15,12:22,7
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,12:15,12:44,29
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0667,12:35,12:41,6
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0258,12:34,12:40,6
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0173,12:44,12:48,4
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0223,12:53,12:57,4
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0295,12:54,12:58,4
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0295,12:56,12:58,2
6-Jul-2022,Line 15,Maintenance,Connection Problem,FCI-5TOL-0160,12:49,12:51,2
6-Jul-2022,Line 15,Maintenance,Feet paddle problem ,FCI-SNLS-2638,11:57,12:13,16
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,13:05,13:10,5
6-Jul-2022,Line 15,Maintenance,`Thread-Cut & Rethreading,FCI-5TOL-0223,13:10,13:13,3
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0320,13:07,13:11,4
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0294,13:12,13:19,7
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0295,13:13,13:16,3
6-Jul-2022,Line 15,Maintenance,Uneven Tension,FCI-5TOL-0296,14:01,14:40,39
6-Jul-2022,Line 15,Maintenance,Lopper Thread-Cut,FCI-5TOL-0223,14:06,14:10,4
6-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0295,15:28,15:32,4
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0296,15:37,15:40,3
6-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0320,15:51,15:54,3
6-Jul-2022,Line 15,Maintenance,Connection Problem,FCI-5TOL-0320,16:07,16:25,18
7-Jul-2022,Line 14,Maintenance,Skip Stitch,FCI-DNCS-0133,6:27,6:33,6
7-Jul-2022,Line 14,Maintenance,Gauge Problem,FCI-SNLS-2102,7:29,7:33,4
7-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0321,8:19,8:23,4
7-Jul-2022,Line 14,Maintenance,Bobbin Problem,FCI-SNLS-2101,8:27,8:32,5
7-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0277,9:47,9:50,3
7-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0133,10:31,10:35,4
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0245,06:27,06:31,4
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,07:51,07:55,4
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0667,07:56,07:59,3
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,08:07,08:12,5
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0173,08:38,08:40,2
7-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0173,08:43,08:50,7
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0294,09:02,09:06,4
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0245,09:35,09:38,3
7-Jul-2022,Line 15,Needle Breakage,Needle breakage ,FCI-5TOL-0296,09:34,09:41,7
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0223,10:19,10:23,4
7-Jul-2022,Line 15,Maintenance,Wheper,FCI-SNLS-2070,10:30,10:33,3
7-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-BT-0071,11:25,11:57,32
7-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0223,11:48,11:52,4
7-Jul-2022,Line 16,Needle Breakage, Needle Breakage,FCI-SBLS-0018,7:00,7:08,8
7-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-SBLS-0031,7:00,7:09,9
7-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-DNCS-0025,7:25,7:43,18
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0025,7:47,7:52,5
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0025,7:55,7:59,4
7-Jul-2022,Line 16,Maintenance,Uneven Tension,FCI-DNCS-0025,8:15,8:22,7
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0049,9:48,9:52,4
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0006,10:05,10:08,3
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,10:50,10:54,4
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0283,11:20,11:23,3
7-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0265,11:50,11:52,2
7-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,DNCS-0085,7:35,7:38,3
7-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0239,7:58,8:00,2
7-Jul-2022,Line 18,Needle Breakage,Needle Breakage,GEM-8200,8:16,8:23,7
7-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0201,8:56,8:59,3
7-Jul-2022,Line 18,Needle Breakage,Needle Breakage,5TOL-0157,9:27,9:35,8
7-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0266,10:18,10:20,2
7-Jul-2022,Line 18,Needle Breakage,Needle Breakage,SBLS-0046,11:23,11:28,5
7-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,SNLS-2162,11:56,11:58,2
7-Jul-2022,Line 18,Needle Breakage,Needle Breakage,SBLS-0039,12:18,12:27,9
7-Jul-2022,Line 19,Production,Operator late,KAN 0050,6:00,6:22,22
7-Jul-2022,Line 19,Needle Breakage,Needle Breakage,5TOL 0668,6:27,6:37,10
7-Jul-2022,Line 19,Needle Breakage,Needle Breakage,DNCS,6:37,6:45,8
7-Jul-2022,Line 19,Maintenance,Machine System Error,SNLS 2149,6:44,6:51,7
7-Jul-2022,Line 19,IE,Absent Fillup,KAN 0050,6:00,7:00,60
7-Jul-2022,Line 19,Needle Breakage,Needle Breakage,KAN 0002,8:27,8:38,11
7-Jul-2022,Line 19,Maintenance,Motor Problem,KAN 0029,8:32,9:10,38
7-Jul-2022,Line 19,Needle Breakage, Needle Breakage,KAN 0050,9:07,9:29,22
7-Jul-2022,Line 19,Needle Breakage, Needle Breakage,4TOL 0260,10:27,10:42,15
7-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2147,7:24,7:31,7
7-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,tnb 0008,7:52,7:55,3
7-Jul-2022,Line 20,Maintenance,Auto Thread Cutter ,FLRC 0010,8:12,8:16,4
7-Jul-2022,Line 20,Maintenance,Short Stitch,SNLS 2178,8:43,8:49,6
7-Jul-2022,Line 20,Needle Breakage,Needle Breakage,tol 0073,10:53,11:01,8
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0164,7:00,7:07,7
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0244,8:22,8:29,7
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,DNCS-0060,8:45,8:49,4
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0265,9:56,9:59,3
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0254,10:12,10:16,4
7-Jul-2022,Line 21,Maintenance,Uneven Tension,SNLS-2708,10:32,10:35,3
7-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,5TOL-0166,11:08,11:12,4
18-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-SNLS-2113,08:45,08:49,4
18-Jul-2022,Line 14,Maintenance,Speed ,FCI-SNLS-2074,10:32,10:36,4
18-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-DNFB-0117,11:09,11:13,4
18-Jul-2022,Line 14,Maintenance,Back Stitch,FCI-SNLS-2106,14:10,14:13,3
18-Jul-2022,Line 14,Maintenance,Back Stitch,FCI-SNLS-2074,14:28,14:31,3
18-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-SNLS-2112,14:38,14:44,6
18-Jul-2022,Line 15,Needle Breakage,Needle breakage,FCI-4TOL-0056,7:35,7:50,15
18-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0223,7:39,7:41,2
18-Jul-2022,Line 15,Maintenance,Tension & Jam stitch,FCI-5TOL-0667,7:39,7:42,3
18-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0245,8:04,8:07,3
18-Jul-2022,Line 15,Needle Breakage,Needle breakage,FCI-5TOL-0295,8:05,8:09,4
18-Jul-2022,Line 15,Maintenance,Stitch Puckering,FCI-SNLS-2153,8:13,8:19,6
18-Jul-2022,Line 15,Maintenance,Loose Stitch,FCI-5TOL-0295,9:33,9:36,3
18-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0294,9:43,9:47,4
18-Jul-2022,Line 15,Needle Breakage,Needle breakage,FCI-SNLS-2070,9:46,9:49,3
18-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,9:57,10:04,7
18-Jul-2022,Line 15,Maintenance,Electrician,YNG-BA-0025,10:28,10:32,4
18-Jul-2022,Line 15,Needle Breakage,Needle breakage,FCI-5TOL-0294,10:39,10:59,20
18-Jul-2022,Line 15,Maintenance,Needle Plate,FCI-SNLS-2293,11:25,11:31,6
18-Jul-2022,Line 17,Needle Breakage,Needle Breakage,FCI-SBLS-0018,8:40,8:47,7
18-Jul-2022,Line 17,Needle Breakage,Needle Breakage,FCI-SBLS-0031,8:41,8:48,7
18-Jul-2022,Line 17,Needle Breakage,Needle Breakage,FCI-SBLS-0018,10:00,10:09,9
18-Jul-2022,Line 17,Needle Breakage,Needle Breakage,FCI-SBLS-0018,10:50,10:59,9
18-Jul-2022,Line 17,Maintenance,Gauge Adjustment,FCI-SNLS-2077,11:02,11:09,7
18-Jul-2022,Line 17,Maintenance,Water System,FCI-SNLS-2077,12:28,12:37,9
18-Jul-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0265,13:00,13:05,5
18-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0152,10:05,10:11,6
18-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0322,10:12,10:18,6
18-Jul-2022,Line 18,Needle Breakage, Needle Breakage,FCI-SNLS-2174,14:05,14:14,9
18-Jul-2022,Line 19,Maintenance,Puckering,SNLS 2149,7:23,7:58,35
18-Jul-2022,Line 19,Maintenance,Mechine Tention,DNFB 0110,10:36,10:43,7
18-Jul-2022,Line 19,Maintenance,Thread-Cut & Rethreading,4TOL 0258,10:53,11:20,27
18-Jul-2022,Line 19,Maintenance,Gauge Problem,5TOL 0668,1:19,1:39,20
18-Jul-2022,Line 19,Maintenance,Mechine Power,SNLS 1907,1:43,2:25,42
18-Jul-2022,Line 19,Maintenance,Thread-Cut & Rethreading,EH 0014,2:11,2:18,7
18-Jul-2022,Line 19,Needle Breakage, Needle Breakage,EH 0014,2:34,2:48,14
18-Jul-2022,Line 19,Needle Breakage, Needle Breakage,SNLS 2051,2:47,2:59,12
18-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNZZ 0003,7:51,8:01,10
18-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2314,8:11,8:19,8
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0073,8:52,8:56,4
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,DNCS 0063,9:26,9:31,5
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0073,10:39,10:44,5
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0073,12:57,13:03,6
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,BT 0079,1:26,1:29,3
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0071,1:39,1:43,4
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0073,2:14,2:19,5
18-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 1797,2:34,2:41,7
18-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2314,2:42,2:48,6
18-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,4tol 0073,3:09,3:14,5
18-Jul-2022,Line 21,Maintenance,Roller Adjustment,5TOL-0205,7:39,7:41,2
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0244,8:37,8:40,3
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0226,8:44,8:48,4
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0166,8:54,9:02,8
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0264,9:22,9:29,7
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0305,9:44,9:49,5
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,DNCS-0060,10:18,10:21,3
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0166,10:36,10:39,3
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0265,10:48,10:53,5
18-Jul-2022,Line 21,Needle Breakage,Needle Change,DNCS-0073,11:04,11:12,8
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0254,11:20,11:24,4
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,4TOL-0276,12:11,12:14,3
18-Jul-2022,Line 21,Maintenance,Bobin Cash Tantion,SNLS-2141,1:22,1:26,4
18-Jul-2022,Line 21,Maintenance,Tantion,5TOL-0166,1:26,1:27,1
18-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0246,2:33,2:37,4
18-Jul-2022,Line 21,Cutting,Input Shortage,SNLS-2141,3:30,3:36,6
18-Jul-2022,Line 21,Cutting,Input Shortage,SNLS2160,3:30,3:36,6
18-Jul-2022,Line 21,Cutting,Input Shortage,SNLS-2304,3:30,3:36,6
19-Jul-2022,Line 14,Maintenance,Jamming,FCI-SNLS-2102,7:10,7:12,2
19-Jul-2022,Line 14,Maintenance,No Back Stitch,FCI-SNLS-2106,7:19,7:21,2
19-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-DNCS-0012,7:19,7:27,8
19-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0248,8:28,8:31,3
19-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0260,9:09,9:14,5
19-Jul-2022,Line 14,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0012,9:47,9:53,6
19-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-DNCS-0133,10:58,11:10,12
19-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-SNLS-2112,15:38,15:55,17
19-Jul-2022,Line 14,Needle Breakage,Needle breakage,FCI-DNCS-0133,15:55,16:01,6
19-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-DNCS-0133,16:12,16:30,18
19-Jul-2022,Line 14,Maintenance,Unsharp Knife,FCI-ECUT-0267,17:34,17:36,2
19-Jul-2022,Line 17,Maintenance,Jamming,FCI-SNLS-2077,7:50,7:59,9
19-Jul-2022,Line 17,Maintenance,Gauge Problem,FCI-SNLS-2066,8:06,8:14,8
19-Jul-2022,Line 17,Maintenance,Uneven Tension,FCI-DNCS-0025,8:19,8:28,9
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-SBLS-0031,9:01,9:10,9
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-SBLS-0018,9:01,9:11,10
19-Jul-2022,Line 17,Maintenance,Guide Problem,FCI-SNLS-2066,9:20,9:26,6
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-DNCS-0025,9:58,10:07,9
19-Jul-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0283,11:10,11:14,4
19-Jul-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0025,12:45,12:49,4
19-Jul-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0265,13:47,14:00,13
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-SBLS-0025,14:02,14:10,8
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-SBLS-0031,14:02,14:10,8
19-Jul-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0265,16:10,16:14,4
19-Jul-2022,Line 17,Needle Breakage, Needle Breakage,FCI-DNCS-0027,17:05,17:15,10
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0152,8:39,8:43,4
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,SNLS-2172,9:17,9:21,4
19-Jul-2022,Line 18,Needle Breakage, Needle Breakage,SBLS-0039,9:58,10:05,7
19-Jul-2022,Line 18,Needle Breakage, Needle Breakage,SBLS-0046,10:18,10:25,7
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,GEM-8200,11:17,11:20,3
19-Jul-2022,Line 18,Needle Breakage, Needle Breakage,5TOL-0152,12:49,12:56,7
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0157,1:16,1:19,3
19-Jul-2022,Line 18,Needle Breakage, Needle Breakage,SBLS-0039,3:10,3:17,7
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,SNLS-2168,3:27,3:29,2
19-Jul-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0303,4:18,4:21,3
19-Jul-2022,Line 19,Maintenance,Machine Error System,DNFB 0120,7:00,7:25,25
19-Jul-2022,Line 19,Needle Breakage,Needle Breakage,SNLS 2658,7:00,7:14,14
19-Jul-2022,Line 19,Maintenance,Thread Cutter Problem,SNLS 2606,7:21,7:30,9
19-Jul-2022,Line 19,Needle Breakage,Needle Breakage,BA 0007,7:28,7:39,11
19-Jul-2022,Line 19,Needle Breakage,Needle Breakage,SNLS 1907,7:35,7:44,9
19-Jul-2022,Line 19,Maintenance,Thread-Cut & Re threading,BWET 0015,8:22,8:55,33
19-Jul-2022,Line 19,Maintenance,Thread Cutter Problem,SNLS 1745,9:16,9:21,5
19-Jul-2022,Line 19,Maintenance,Cleaning,ECUT 0268,9:21,9:47,26
19-Jul-2022,Line 19,Maintenance,Machine Error System,DNFB 0120,9:36,9:41,5
19-Jul-2022,Line 19,Maintenance,Thread Cutter Problem,SNLS 1745,9:48,9:52,4
19-Jul-2022,Line 19,Needle Breakage,Needle Breakage,BT 0078,10:31,10:42,11
19-Jul-2022,Line 19,Needle Breakage,Needle Breakage,SBLS 0049,10:54,11:06,12
19-Jul-2022,Line 19,Maintenance,Knife Unsharp,5TOL 0237,12:12,12:17,5
19-Jul-2022,Line 19,Needle Breakage, Needle Breakage,BT 0078,12:13,12:25,12
19-Jul-2022,Line 19,Maintenance,Knife Unsharp,ECUT 0260,12:23,12:44,21
19-Jul-2022,Line 19,Needle Breakage, Needle Breakage,SNLS 2051,12:23,12:38,15
19-Jul-2022,Line 19,Needle Breakage, Needle Breakage,SNLS 1907,12:33,12:49,16
19-Jul-2022,Line 19,Maintenance,Skip Stitch,SBLS 0049,12:42,12:49,7
19-Jul-2022,Line 19,Maintenance,Skip Stitch,5TOL 0668,2:43,2:49,6
19-Jul-2022,Line 19,Needle Breakage, Needle Breakage,SNLS 2134,3:11,3:23,12
19-Jul-2022,Line 19,Needle Breakage, Needle Breakage,SNLS 2346,3:17,3:29,12
19-Jul-2022,Line 19,Maintenance,Skip Stitch,5TOL 0668,3:24,3:41,17
19-Jul-2022,Line 19,Maintenance,Thread-Cut & Rethreading,SNLS 1745,3:41,3:46,5
19-Jul-2022,Line 19,Maintenance,Uneven Tension,SNLS 2051,3:36,3:48,12
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2147,7:10,7:15,5
19-Jul-2022,Line 20,Maintenance,Thread-Cut & Re threading,4TOL 0073,7:36,7:41,5
19-Jul-2022,Line 20,Maintenance,Thread-Cut & Re threading,5TOL 0269,7:37,7:41,4
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2065,7:46,7:52,6
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,4TNB 0008,9:16,9:22,6
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 2165,9:47,9:54,7
19-Jul-2022,Line 20,Maintenance,Broken Stitch,DNCS 0063,12:36,12:42,6
19-Jul-2022,Line 20,Maintenance,Broken Stitch,DNCS 0049,12:36,12:58,22
19-Jul-2022,Line 20,Quality,Quality Issue,,12:34,12:58,24
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,SNLS 1797,12:59,13:05,6
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,FLCB 0011,3:17,3:25,8
19-Jul-2022,Line 20,Needle Breakage,Needle Breakage,4TOL 0073,3:58,4:07,9
19-Jul-2022,Line 20,Maintenance,Thread-Cut & Re threading,DNCS 0049,5:13,5:16,3
19-Jul-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0269,5:28,5:32,4
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,5TOL-,7:25,7:31,6
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,DNCS-0031,7:41,7:45,4
19-Jul-2022,Line 21,Needle Breakage,Needle Breakage,5TOL-0164,7:58,8:10,12
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,5TOL-0166,8:34,8:38,4
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,5TOL-0265,8:41,8:48,7
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,5TOL-0299,8:54,9:00,6
19-Jul-2022,Line 21,Needle Breakage,Needle Breakage,DNCS-0060,9:56,10:09,13
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,4TOL-0086,10:11,10:15,4
19-Jul-2022,Line 21,Needle Breakage,Needle Breakage,DNCS-0060,10:45,10:58,13
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Re threading,DNCS-0060,11:24,11:29,5
19-Jul-2022,Line 21,Maintenance,Jamming,SBLS-0045,12:04,12:20,16
19-Jul-2022,Line 21,Maintenance,Machine Change,SBLS-0038,1:00,1:07,7
19-Jul-2022,Line 21,Maintenance,Pressure Foot,SBLS-0038,1:42,1:51,9
19-Jul-2022,Line 21,Needle Breakage,Needle Breakage,SBLS-0038,1:54,2:03,9
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0166,2:41,2:45,4
19-Jul-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0246,3:26,3:30,4
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0295,07:39,07:41,2
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,08:13,08:17,4
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-SNLS-2638,08:47,08:52,5
19-Jul-2022,Line 15,Maintenance,Teflon Change,FCI-5TOL-0173,09:16,09:30,14
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0294,10:29,10:32,3
19-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0320,10:47,10:51,4
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0320,11:35,11:41,6
19-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0667,12:08,12:14,6
19-Jul-2022,Line 15,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0056,12:46,12:50,4
19-Jul-2022,Line 15,Maintenance,Skip Stitch,FCI- DNCS-0010877,14:03,14:05,2
19-Jul-2022,Line 15,Maintenance,Needle Breakage,FCI-SBLS-0054,17:12,17:17,5
20-Jul-2022,Line 14,Maintenance,Thread-Cut & Re threading,FCI-DNCS-0133,08:05,08:10,5
20-Jul-2022,Line 14,Needle Breakage,Needle Breakage,FCI-DNCS-0133,08:11,08:18,7
20-Jul-2022,Line 14,Maintenance,Skip Stitch,FCI-DNCS-0133,09:12,09:26,14
20-Jul-2022,Line 14,Maintenance,Uncut Threads,FCI-SNLS-2320,10:02,10:10,8
20-Jul-2022,Line 14,Maintenance, Needle Breakage,YNG-DNCS-0008,12:29,12:34,5
20-Jul-2022,Line 14,Maintenance,Thread-Cut & Re threading,FCI-SNLS-2102,15:50,15:56,6
20-Jul-2022,Line 15,Maintenance,Thread-Cut & Re threading,FCI-4TOL-0056,07:40,07:46,6
20-Jul-2022,Line 15,Maintenance,Thread-Cut & Re threading,3M1-YF-03055,08:47,08:49,2
20-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0223,12:15,12:19,4
20-Jul-2022,Line 15,Maintenance,Thread-Cut & Re threading,3M1-YF-03055,12:17,12:19,2
20-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0245,10:27,10:33,6
20-Jul-2022,Line 15,Needle Breakage,Needle Breakage,FCI-5TOL-0295,11:55,12:00,5
20-Jul-2022,Line 15,Maintenance,Gauge Adjustment,FCI-5TOL-0294,14:27,14:32,5
20-Jul-2022,Line 15,Maintenance,Skip Stitch,FCI-SNLS-2293,16:21,16:25,4
20-Jul-2022,Line 15,Maintenance,Gauge Adjustment,FCI- DNCS-0010,17:12,17:15,3
20-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-5TOL-0304,8:06,8:16,10
20-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-5TOL-0253,8:30,8:56,26
20-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0302,8:48,8:52,4
20-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0286,8:54,8:56,2
20-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-SNLS-2133,9:55,10:02,7
20-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-5TOL-0302,11:35,11:43,8
20-Jul-2022,Line 16,Maintenance,Uneven Tension,YNG-DNCS-0012,11:50,11:54,4
20-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,RNI-5TOL-0039,12:50,12:54,4
20-Jul-2022,Line 16,Maintenance,Thread-Cut & Rethreading,YNG-DNCS-0012,14:30,14:39,9
20-Jul-2022,Line 16,Needle Breakage,Needle Breakage,FCI-5TOL-0297,14:31,14:38,7
